customer_id,dataset,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,churned,tenure_group
8152-UOBNY,train,Female,1,False,False,50,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Electronic check,106.8,5347.95,No,0,49-60
7351-KYHQH,train,Female,1,False,False,7,True,False,DSL,False,True,True,False,True,False,Month-to-month,True,Electronic check,64.95,493.65,No,0,0-12
7643-RCHXS,train,Female,0,True,True,63,True,False,No,No,No,No,No,No,No,Two year,False,Electronic check,19.35,1263.85,No,0,61-72
8246-SHFGA,train,Male,0,False,False,17,True,False,No,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),21.1,385.55,No,0,13-24
8387-MOJJT,train,Female,0,True,True,42,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),77.95,3384.0,Yes,1,37-48
0620-XEFWH,train,Male,0,True,True,4,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,18.85,84.2,No,0,0-12
6485-QXWWE,train,Female,0,False,True,62,True,True,No,No,No,No,No,No,No,Two year,False,Bank transfer (automatic),26.0,1638.7,No,0,61-72
2761-OCIAX,train,Male,1,False,False,2,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.7,165.4,Yes,1,0-12
7321-VGNKU,train,Female,0,True,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.35,120.25,No,0,0-12
5327-CNLUQ,train,Male,0,True,False,48,True,True,Fiber optic,True,True,True,False,True,False,Two year,True,Bank transfer (automatic),96.9,4473.45,No,0,37-48
7552-KEYGT,train,Male,0,True,False,27,True,False,No,No,No,No,No,No,No,Two year,False,Bank transfer (automatic),19.55,520.55,No,0,25-36
5816-JMLGY,train,Female,0,True,True,70,True,False,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),80.4,5717.85,No,0,61-72
3068-OMWZA,train,Male,1,False,False,1,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,88.8,88.8,Yes,1,0-12
2927-QRRQV,train,Male,0,True,False,46,True,True,Fiber optic,False,True,True,False,True,False,One year,True,Electronic check,94.65,4312.5,No,0,37-48
6032-KRXXO,train,Male,0,False,False,30,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.25,2755.35,Yes,1,25-36
7459-RRWQZ,train,Female,0,False,False,15,True,True,DSL,True,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),64.65,994.55,Yes,1,13-24
6265-SXWBU,train,Male,0,True,True,69,True,True,Fiber optic,False,True,True,False,True,False,One year,False,Credit card (automatic),95.75,6511.25,No,0,61-72
7941-RCJOW,train,Male,0,False,False,65,True,False,No,No,No,No,No,No,No,Two year,True,Credit card (automatic),19.55,1218.65,No,0,61-72
6374-NTQLP,train,Male,1,True,True,72,True,False,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),104.1,7447.7,No,0,61-72
4154-AQUGT,train,Male,1,True,False,13,True,False,Fiber optic,False,True,False,True,False,True,Month-to-month,True,Bank transfer (automatic),89.05,1169.35,Yes,1,13-24
2387-KDZQY,train,Male,0,False,False,17,True,False,No,No,No,No,No,No,No,One year,True,Mailed check,20.1,279.5,No,0,13-24
3584-WKTTW,train,Male,0,True,False,51,True,True,Fiber optic,True,False,True,True,True,True,One year,True,Electronic check,111.55,5720.35,No,0,49-60
3399-BMLVW,train,Male,0,True,True,51,True,False,DSL,True,True,False,True,False,False,Two year,False,Credit card (automatic),60.5,3121.45,No,0,49-60
1971-DTCZB,train,Female,0,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),90.95,6468.6,No,0,61-72
3092-IGHWF,train,Male,0,True,True,67,True,True,Fiber optic,False,True,True,False,False,False,One year,False,Electronic check,87.4,5918.8,Yes,1,61-72
3374-PZLXD,train,Male,0,False,False,34,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,19.7,675.6,No,0,25-36
3813-DHBBB,train,Male,0,True,False,67,False,No,DSL,True,True,False,True,False,True,Two year,True,Bank transfer (automatic),50.95,3521.7,No,0,61-72
2812-REYAT,train,Female,0,True,False,49,True,False,No,No,No,No,No,No,No,One year,True,Bank transfer (automatic),20.05,923.1,No,0,49-60
6518-PPLMZ,train,Male,0,True,True,53,True,False,No,No,No,No,No,No,No,Two year,True,Mailed check,19.4,1110.35,No,0,49-60
4939-KYYPY,train,Male,0,False,False,27,True,True,DSL,False,False,True,True,False,False,Month-to-month,False,Electronic check,59.45,1611.65,No,0,25-36
8017-LXHFA,train,Female,1,False,False,23,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,94.75,2293.6,Yes,1,13-24
5930-GBIWP,train,Male,0,False,False,69,True,True,DSL,True,True,True,True,False,True,Two year,True,Credit card (automatic),81.5,5553.25,No,0,61-72
6022-KOUQO,train,Female,0,True,True,2,False,No,DSL,False,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),29.05,44.75,No,0,0-12
6352-TWCAU,train,Female,0,False,False,35,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.45,3029.1,Yes,1,25-36
2361-UPSND,train,Female,0,True,False,46,True,False,DSL,True,True,False,True,False,True,One year,False,Mailed check,70.6,3231.05,No,0,37-48
6035-RIIOM,train,Female,0,False,False,54,True,True,Fiber optic,False,True,False,False,True,True,Two year,True,Bank transfer (automatic),97.2,5129.45,No,0,49-60
2929-QNSRW,train,Female,0,True,False,56,True,True,Fiber optic,False,True,False,False,True,True,One year,True,Electronic check,98.25,5508.35,Yes,1,49-60
1262-OPMFY,train,Female,0,True,False,9,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),75.75,655.9,Yes,1,0-12
9504-DSHWM,train,Male,0,False,False,20,True,True,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),59.2,1191.2,No,0,13-24
5035-BVCXS,train,Male,0,False,False,11,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,75.9,866.4,No,0,0-12
6267-DCFFZ,train,Female,1,True,False,30,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,90.05,2627.2,No,0,25-36
3533-UVMOM,train,Male,0,True,False,68,True,False,DSL,True,True,True,False,False,True,Two year,False,Bank transfer (automatic),70.95,4741.45,No,0,61-72
2439-LYPMQ,train,Male,1,True,False,38,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.6,4009.2,No,0,37-48
4248-QPAVC,train,Female,1,True,False,17,True,True,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),85.35,1463.45,Yes,1,13-24
1899-VXWXM,train,Male,0,False,False,48,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Credit card (automatic),106.1,5082.8,Yes,1,37-48
1478-VPOAD,train,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,43.8,43.8,No,0,0-12
9995-HOTOH,train,Male,0,True,True,63,False,No,DSL,True,True,True,False,True,True,Two year,False,Electronic check,59.0,3707.6,No,0,61-72
2988-PLAHS,train,Female,0,False,False,3,True,False,DSL,False,False,True,False,True,True,One year,True,Electronic check,69.95,220.45,No,0,0-12
1371-OJCEK,train,Female,0,False,False,48,True,True,No,No,No,No,No,No,No,One year,False,Bank transfer (automatic),24.35,1133.7,No,0,37-48
4999-IEZLT,train,Male,0,False,False,66,False,No,DSL,False,False,False,True,False,False,One year,False,Credit card (automatic),29.45,1983.15,No,0,61-72
8883-ANODQ,train,Female,0,True,True,68,True,True,Fiber optic,False,True,True,False,False,False,Two year,True,Credit card (automatic),84.4,5746.75,No,0,61-72
4690-LLKUA,train,Male,1,False,False,17,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.05,770.6,Yes,1,13-24
2351-RRBUE,train,Female,0,True,True,7,True,False,No,No,No,No,No,No,No,One year,False,Mailed check,20.65,134.05,No,0,0-12
5980-BDHPY,train,Male,0,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),87.1,6230.1,No,0,61-72
1498-DQNRX,train,Female,0,True,False,29,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,19.85,573.05,No,0,25-36
9469-WEJBT,train,Male,0,True,False,37,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,True,Electronic check,90.35,3419.3,No,0,37-48
3331-HQDTW,train,Female,0,False,False,34,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Mailed check,109.8,3587.25,Yes,1,25-36
9490-DFPMD,train,Female,1,False,False,42,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.65,3541.35,Yes,1,37-48
2581-VKIRT,train,Female,0,True,True,59,True,True,DSL,True,True,False,True,False,False,One year,False,Mailed check,65.5,3801.3,No,0,49-60
5442-XSDCW,train,Male,0,True,True,11,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),79.5,868.5,Yes,1,0-12
7426-WEIJX,train,Male,1,True,True,60,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.95,4859.1,No,0,49-60
2851-MMUTZ,train,Female,0,False,False,27,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Mailed check,56.15,1439.35,No,0,25-36
3049-NDXFL,train,Female,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Mailed check,85.8,85.8,Yes,1,0-12
8580-AECUZ,train,Male,1,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.1,79.1,Yes,1,0-12
3307-TLCUD,train,Male,0,True,False,17,False,No,DSL,True,False,True,False,False,False,Month-to-month,False,Mailed check,34.4,592.75,No,0,13-24
6625-FLENO,train,Male,0,True,False,58,True,False,No,No,No,No,No,No,No,Two year,False,Mailed check,20.75,1185.95,No,0,49-60
2967-MXRAV,train,Male,0,True,True,1,True,False,No,No,No,No,No,No,No,One year,False,Mailed check,18.8,18.8,No,0,0-12
7963-GQRMY,train,Female,0,True,True,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.3,134.5,Yes,1,0-12
8189-HBVRW,train,Female,0,False,False,53,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,False,Electronic check,90.8,4921.2,No,0,49-60
4163-KIUHY,train,Male,0,False,False,35,True,True,No,No,No,No,No,No,No,Month-to-month,True,Electronic check,25.6,901.25,No,0,25-36
1228-FZFRV,train,Male,0,True,True,50,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Credit card (automatic),105.95,5341.8,Yes,1,49-60
3500-NSDOA,train,Male,0,True,True,68,True,True,DSL,False,True,False,True,False,True,Two year,False,Credit card (automatic),70.8,4859.95,No,0,61-72
1171-TYKUR,train,Male,0,True,False,47,True,True,No,No,No,No,No,No,No,Month-to-month,False,Electronic check,25.4,1139.2,No,0,37-48
3761-FLYZI,train,Female,1,True,False,65,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),108.8,7082.45,No,0,61-72
2058-DCJBE,train,Male,0,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.75,324.6,Yes,1,0-12
5364-XYIRR,train,Male,0,True,False,51,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.65,4812.75,Yes,1,49-60
4829-AUOAX,train,Female,0,False,False,46,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Bank transfer (automatic),96.05,4399.5,Yes,1,37-48
1219-NNDDO,train,Female,0,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.85,663.55,No,0,0-12
8388-DMKAE,train,Female,0,False,False,8,True,False,No,No,No,No,No,No,No,Two year,False,Mailed check,20.25,174.65,No,0,0-12
4403-BWPAY,train,Male,0,False,False,14,True,True,No,No,No,No,No,No,No,One year,True,Credit card (automatic),24.8,321.7,No,0,13-24
9659-QEQSY,train,Female,0,False,False,45,True,True,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Electronic check,115.65,5125.5,No,0,37-48
5405-ZMYXQ,train,Female,0,False,False,8,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.6,548.9,No,0,0-12
5047-LHVLY,train,Male,1,False,True,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Mailed check,50.15,50.15,Yes,1,0-12
1442-OKRJE,train,Male,0,True,True,66,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),103.15,7031.3,No,0,61-72
4737-AQCPU,train,Male,0,True,True,72,True,True,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),72.1,5016.65,No,0,61-72
9158-VCTQB,train,Female,0,True,False,41,True,True,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),113.6,4594.95,Yes,1,37-48
2808-CHTDM,train,Female,0,True,True,23,True,True,No,No,No,No,No,No,No,Two year,False,Mailed check,25.1,611.45,No,0,13-24
6311-UEUME,train,Female,0,False,False,29,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,78.9,2384.15,Yes,1,25-36
0793-TWELN,train,Female,0,False,False,4,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.15,319.85,No,0,0-12
3283-WCWXT,train,Male,0,True,True,6,True,True,No,No,No,No,No,No,No,Two year,False,Mailed check,25.4,153.3,No,0,0-12
1060-ENTOF,train,Female,1,True,False,67,True,True,Fiber optic,True,True,True,True,False,True,One year,True,Credit card (automatic),105.4,7035.6,No,0,61-72
0999-QXNSA,train,Male,1,False,True,7,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.75,344.2,No,0,0-12
5451-MHQOF,train,Male,0,True,True,56,True,True,No,No,No,No,No,No,No,One year,True,Mailed check,24.45,1431.65,No,0,49-60
4836-WNFNO,train,Female,0,True,False,72,True,True,No,No,No,No,No,No,No,Two year,False,Credit card (automatic),25.0,1849.2,No,0,61-72
9225-BZLNZ,train,Male,0,True,False,72,True,True,DSL,True,True,True,False,True,True,Two year,True,Electronic check,85.25,6083.1,No,0,61-72
0354-VXMJC,train,Male,0,True,True,23,True,False,No,No,No,No,No,No,No,Two year,False,Credit card (automatic),19.6,426.65,No,0,13-24
4422-QVIJA,train,Female,0,False,True,35,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,50.15,1655.35,No,0,25-36
9365-SRSZE,train,Male,1,True,False,27,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.55,1943.9,No,0,25-36
6839-ITVZJ,train,Female,0,True,True,26,True,True,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,60.05,1616.15,Yes,1,25-36
8332-OSJDW,train,Male,0,True,True,12,True,True,No,No,No,No,No,No,No,One year,False,Mailed check,26.4,314.95,No,0,0-12
4735-BJKOU,train,Female,0,False,False,40,True,False,No,No,No,No,No,No,No,Two year,False,Mailed check,20.15,804.85,No,0,37-48
0274-JKUJR,train,Male,0,True,True,7,False,No,DSL,True,True,True,False,True,True,Month-to-month,False,Mailed check,58.85,465.7,No,0,0-12
5740-YHGTW,train,Male,0,True,True,70,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Credit card (automatic),97.55,6669.05,No,0,61-72
8917-SZTTJ,train,Male,0,True,True,60,True,False,No,No,No,No,No,No,No,Two year,False,Credit card (automatic),19.65,1161.75,No,0,49-60
1696-MZVAU,train,Male,0,True,True,39,False,No,DSL,False,False,False,False,False,False,One year,True,Credit card (automatic),25.25,947.75,No,0,37-48
7359-WWYJV,train,Male,0,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),114.45,8375.05,No,0,61-72
0375-HVGXO,train,Female,0,False,False,1,False,No,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,34.7,34.7,Yes,1,0-12
4906-ZHGPK,train,Male,0,True,True,54,True,True,DSL,False,True,False,True,True,False,One year,True,Electronic check,70.7,3770.0,No,0,49-60
8593-WHYHV,train,Male,0,False,False,3,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.3,264.8,Yes,1,0-12
3795-GWTRD,train,Female,0,True,True,63,True,False,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),75.55,4707.85,No,0,61-72
1298-PHBTI,train,Male,0,True,True,71,True,True,Fiber optic,False,True,False,True,False,False,Two year,True,Electronic check,84.8,6152.4,No,0,61-72
6223-DHJGV,train,Female,0,False,False,42,True,False,No,No,No,No,No,No,No,One year,True,Mailed check,20.65,958.1,No,0,37-48
6961-MJKBO,train,Male,0,False,False,47,True,False,No,No,No,No,No,No,No,Two year,False,Bank transfer (automatic),20.45,943.0,No,0,37-48
6097-EQISJ,train,Female,0,True,True,66,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Credit card (automatic),102.45,6615.15,Yes,1,61-72
4423-YLHDV,train,Female,0,True,False,21,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),104.4,2200.25,Yes,1,13-24
8158-WPEZG,train,Male,0,False,False,11,False,No,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,35.65,425.1,No,0,0-12
0107-YHINA,train,Male,0,False,True,1,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.75,99.75,Yes,1,0-12
4918-FYJNT,train,Female,1,True,False,55,True,True,Fiber optic,False,True,True,True,False,False,Month-to-month,False,Electronic check,90.45,5044.8,No,0,49-60
0727-BNRLG,train,Male,0,False,False,69,True,True,Fiber optic,False,True,True,True,True,False,Two year,True,Credit card (automatic),97.65,6743.55,No,0,61-72
4854-CIDCF,train,Female,1,False,False,3,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,73.85,196.4,No,0,0-12
8640-SDGKB,train,Male,0,False,False,4,True,False,DSL,False,False,True,True,True,True,Month-to-month,True,Electronic check,74.4,299.7,Yes,1,0-12
3280-MRDOF,train,Male,1,False,False,30,True,True,DSL,False,False,True,True,True,False,Two year,True,Credit card (automatic),69.1,2093.9,No,0,25-36
